file_name,state,inference_transcript,transcript,reviewed_transcript,url,created_at,submitted_at,reviewed_at,audio_duration,original_id
STT_GR_0046_0048_500789_to_503166,submitted,ྲུལ་པའི་དབང་གིས་རང་གི་ལུས་ངག་ཡིད་གསུམ་སྣང་བ་ཟེར།,འཁྲུལ་པའི་དབང་གིས་རང་གི་ལུས་ངག་ཡིད་གསུམ་སྣང་བ་འདི།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0046_0048_500789_to_503166.wav,2025-08-05 17:54:47.135,2025-08-11 07:08:36.958,,2.377,STT_GR_0046
STT_GR_0046_0052_524219_to_527495,submitted,གཞི་གཅིག་ལ་ནང་ཡིད་དེ་ཀུན་ཏུ་བཟང་པོ་སྨིན་ལམ་ལང་ལ་ཞོག་ཡོད་རེད་,གཞི་གཅིག་ལ་ལམ་གཉིས་ཟེར་ཀུན་ཏུ་བཟང་པོའི་སྨོན་ལམ་ནང་ལ་གསུངས་ཡོད་རེད་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0046_0052_524219_to_527495.wav,2025-08-05 17:54:47.135,2025-08-11 07:10:27.616,,3.276,STT_GR_0046
STT_GR_0046_0053_527971_to_531553,submitted,བདག་གཅེས་འཛིན་གྱི་བློ་ལ་བརྟེན་ནས། དེ་ནས་དངོས་པོ་དང་ཚད་མ་ཞིས་ནས།,བདག་གཅེས་འཛིན་གྱི་བློ་ལ་བརྟེན་ནས། དེ་ནས་དངོས་པོ་དང་མཚན་མར་ཞེན་ནས།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0046_0053_527971_to_531553.wav,2025-08-05 17:54:47.135,2025-08-11 07:10:45.106,,3.582,STT_GR_0046
STT_GR_0046_0054_531943_to_535118,submitted,དེ་ནས་ཉོན་མོངས་པ་རང་གི་ལས་སར་དེ་ནས་འགྲོ་བ་རིགས་དྲུག་ཆགས་སོང་ཟེར,དེ་ནས་ཉོན་མོངས་པ་རང་གི་ལས་བསགས་དེ་ནས་འགྲོ་བ་རིགས་དྲུག་ཆགས་སོང་ཟེར།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0046_0054_531943_to_535118.wav,2025-08-05 17:54:47.135,2025-08-11 07:11:00.847,,3.175,STT_GR_0046
STT_GR_0046_0055_535899_to_537139,submitted,དཔེར་ན་གཟོག་པོ་ཆེན་པོ་ན།,དཔེར་ན་གཟུགས་པོ་ཆེན་པོ་ཡོད་ན།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0046_0055_535899_to_537139.wav,2025-08-05 17:54:47.135,2025-08-11 07:11:10.154,,1.24,STT_GR_0046
STT_GR_0046_0059_552555_to_557937,submitted,མཐོ་རི་དེ་ལ་དེ་ན་མི་ཡུལ་དི་དེ་ནས། ཨ་སྤྲུལ་པའི་སྐུའི་ཞིང་ཁམས་ཟེར། དེ་ནས་ཆོས་སྐུ་དང་ལོངས་སྐུ་ཐམས་ཅད་དག་པའི་ཆགས།,མཐོ་རིས་ཟེར་ན་དེ་ན་མི་ཡུལ་དུ་དེ་ནས། ཨ་སྤྲུལ་པའི་སྐུའི་ཞིང་ཁམས་ཟེར། དེ་ནས་ཆོས་སྐུ་དང་ལོངས་སྐུ་ཐམས་ཅད་དག་པའི་ཆ།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0046_0059_552555_to_557937.wav,2025-08-05 17:54:47.135,2025-08-11 07:12:37.526,,5.382,STT_GR_0046
STT_GR_0051_1290_5533828_to_5536086,submitted,བར་མཚམས་མེད་པ་དེ་ནས་དེ་ལྟ་བུ་སེམས་ལ་ྒྲུབ་འགྲོ་ག་དུ།,བར་མཚམས་མེད་པ་དེ་དེ་ལྟ་བུའི་སེམས་ལས་གྲུབ་འགྲོ་གི་ཡོད་རེད་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_1290_5533828_to_5536086.wav,2025-08-05 17:54:47.135,2025-08-11 19:59:02.628,,2.258,STT_GR_0051
STT_GR_0051_0757_3140857_to_3142589,submitted,བདུད་པའི་གཟུགས་དང་དུང་ྔ་མེད་གསུངས།,འདོད་པའི་གཟུགས་དང་སྡུག་བསྔལ་མེད་གསུངས།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0757_3140857_to_3142589.wav,2025-08-05 17:54:47.135,2025-08-11 07:33:57.857,,1.732,STT_GR_0051
STT_GR_0046_0119_1350314_to_1357461,submitted,དེ་ནས་དེ་ཐམས་ཅད་དུས་གཏི་མུག་ཟེརནས། དེ་ནས་རང་གི་ལས་ནོར་ཡོང་གི་ཡོད་རེད། དཔེ་འདེ་ལྟ་བུ་ཉོན་མོངས་པ་རེ་རེ་ཉོན་མོངས་པ་རང་རྒྱུད་པྱི་རྟོགས་ཟེ་ལ་དེ་ནས།,དེ་ནས་དེ་ཐམས་ཅད་སྒྲིབ་པའི་གཏི་མུག་ཟེར་ནས། དེ་ནས་རང་གི་ལས་ནོར་ཡོང་གི་ཡོད་རེད། དཔེ་དེ་ལྟ་བུ་རེད། ཉོན་མོངས་པ་རེ་རེ་ནས་ཉོན་མོངས་པ་རང་ཉིད་ཀྱི་སྟོབས་ཟེར། དེ་ནས་ལས།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0046_0119_1350314_to_1357461.wav,2025-08-05 17:54:47.135,2025-08-28 08:26:12.996,,7.147,STT_GR_0046
STT_GR_0051_0616_2536375_to_2538429,submitted,ྱི་ན་གྲོགས་གུ་ར། སྐྱོན་མ་བརྟགས་ཟེར,ཕྱི་ནང་སྒྲོ་སྐུར་སྐྱོན་མ་བརྟག་ཟེར་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0616_2536375_to_2538429.wav,2025-08-05 17:54:47.135,2025-08-11 07:15:32.022,,2.054,STT_GR_0051
STT_GR_0046_0049_503879_to_512334,submitted,ཨ། དོན་ལ་དེ་ནས་དངོས་གནས་མ་གྲུབ་པ་ལ་མད་པ་ལ་ཡོད་པ་འཛིན་ནས་དེ་ནས་དངོས་པོ་དང་མཚན་མ་ལ་བྱས་ནས་དེ་ནས་ང་འགྲོ་བ་རིགས་དྲུག་གི་ཆགས་ཡོད་རེད་མ་གཏོགས།,ཨ། དོན་ལ་དེ་ནས་དངོས་གནས་མ་གྲུབ་པ་ལ་མེད་པ་ལ་ཡོད་པར་འཛིན་ནས་དེ་ནས་དངོས་པོ་དང་མཚན་མ་ལ་བྱས་ནས་དེ་ནས་ང་འགྲོ་བ་རིགས་དྲུག་དེ་ཆགས་ཡོད་རེད་མ་གཏོགས།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0046_0049_503879_to_512334.wav,2025-08-05 17:54:47.135,2025-08-11 07:09:04.655,,8.455,STT_GR_0046
STT_GR_0046_0050_512860_to_519991,submitted,གཞི་ཚོགས་ལ་དེ་ནས་སེམས་ཅན་ཐམས་ཅད་ཞི་བདེ་གཤེགས་སྙིང་པོ་ཡོད་རེད་དེར། གཞི་ནས་སངས་རྒྱས་ཀྱི་སྐུ་གསུང་ཐུང་དང་། འགྲོ་བ་རིགས་དྲུག་གི་ལུས་ངག་ཡིན་གསུམ་,གཞི་ཐོགས་ལ་དེ་ནས་སེམས་ཅན་ཐམས་ཅད་ཀྱི་གཞི་ལ་བདེ་གཤེགས་སྙིང་པོ་ཡོད་རེད་དེ། གཞི་འདི་སངས་རྒྱས་ཀྱི་སྐུ་གསུང་ཐུགས་དང་། འགྲོ་བ་རིགས་དྲུག་གི་ལུས་ངག་ཡིད་གསུམ་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0046_0050_512860_to_519991.wav,2025-08-05 17:54:47.135,2025-08-11 07:09:56.241,,7.131,STT_GR_0046
STT_GR_0051_0589_2448225_to_2452809,submitted,རང་དོང་གྱིས་ཞུང་འདུག་བ་ཟེར། རང་ཡན་བསམ་བློ་གཏོང་གི་ྱག་མེད། ལམ་ལི་ནས་སྐབས་ལ་བསམ་བློ་གཏང་ན།,རང་དོན་གྱིས་བཞུགས་འདུག་བ་ཟེར། གང་ཡང་བསམ་བློ་གཏོང་བའི་ཉམས་ལེན། ལམ་གྱི་གནས་སྐབས་ལ་བསམ་བློ་བཏང་ན།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0589_2448225_to_2452809.wav,2025-08-05 17:54:47.135,2025-08-29 07:23:36.652,,4.584,STT_GR_0051
STT_GR_0051_0715_2952198_to_2954049,submitted,སྟོང་མིད་ཞེས་པ་རང་བྱོང་ལ་,རྟོག་མེད་ཤེས་པ་རང་བྱུང་ལ་ཟེར་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0715_2952198_to_2954049.wav,2025-08-05 17:54:47.135,2025-08-11 07:30:34.515,,1.851,STT_GR_0051
STT_GR_0051_0687_2864269_to_2870466,submitted,བུ་ུ་བཟང་པོའི་དགོངས་པ། དེ་ཡ་ལ། གཚོ་ལ་གན་པ་ལ། སྲི་སུམ་གཅིག་རྐྱང་ཁ་དྲག་མེད། འདོད་ཡོན་ལྔ་ལ་ཆགས་པ་མེད་ཟེ།,ཀུན་ཏུ་བཟང་པོའི་དགོངས་པ་དེ་ཡིན་ན། རིགས་པ་སོ་ན་གནས་པ་ལ། སྲིད་གསུམ་གཅིག་རྐྱང་གང་ཟག་མེད། འདོད་ཡོན་ལྔ་ལ་ཆགས་པ་མེད་ཟེར།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0687_2864269_to_2870466.wav,2025-08-05 17:54:47.135,2025-08-11 07:20:34.647,,6.197,STT_GR_0051
STT_GR_0047_0182_2284320_to_2296697,submitted,ས་ནམ་གི་ཡོན་ཏན་ཐམས་ཅད་མངོན་པར་རྫོགས་ནས་དེ་ན་དི། ཀུན་ཏུ་བཟང་མི་འདེ་ཁྱོན་ཕོང་ན་ལེབས་ཐུབ་ཀྱི་ཡོད་རེད། དེ་ལམ་སྨོན་ལམ་རྒྱབ་པ་ཡིན་ཟེར། ཨ། དངོས་པར་རྫོགས་དེས་མཚང་རྒྱ་ཤོག་གསུངས་,དེ་ཡང་ས་ལམ་གྱི་ཡོན་ཏན་ཐམས་ཅད་མངོན་པར་རྫོགས་ནས་དེ་འདི། ཀུན་ཏུ་བཟང་པོ་འདི། ཆོས་དབྱིངས་ཕོ་བྲང་ལ་སླེབས་ཐུབ་ཀྱི་ཡོད་རེད། དེ་བསམ་ནས་སྨོན་ལམ་རྒྱབ་པ་ཡིན་ཟེར། ཨ། མངོན་པར་རྫོགས་ནས་ཚང་རྒྱ་ཤོག་གསུངས་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0047_0182_2284320_to_2296697.wav,2025-08-05 17:54:47.135,2025-08-28 08:36:06.792,,12.377,STT_GR_0047
STT_GR_0051_0712_2942860_to_2947767,submitted,སི་སུམ་གཅིག་ྐྱང་སྔ་ཕྲག་ཡང་མེད་ཟེར།  འདོད་ཡོན་ལྔ་ལ་ཆགས་པ་ཡང་མེད། འདོད་པའི་ཡོན་ཏན་ཐམས་ཅད་ལ།,སྲིད་གསུམ་འཇིག་ཀྱང་དངངས་སྐྲག་ཀྱང་མེད་ཟེར།  འདོད་ཡོན་ལྔ་ལ་ཆགས་པ་ཡང་མེད། འདོད་པའི་ཡོན་ཏན་ཐམས་ཅད་ལ།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0712_2942860_to_2947767.wav,2025-08-05 17:54:47.135,2025-08-11 07:29:45.695,,4.907,STT_GR_0051
STT_GR_0051_0716_2954524_to_2955560,submitted,དེ་ལྟ་བུ་དེ་ནས།,དེ་ལྟ་བུ་དེ་ནས།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0716_2954524_to_2955560.wav,2025-08-05 17:54:47.135,2025-08-11 07:30:37.886,,1.036,STT_GR_0051
STT_GR_0050_0008_92640_to_106001,submitted,ཨོང་ཧོག་ག་ན་ཉམ་ལན་རེད་རེི་མིན། ཨ། ཡི་ཞི་དབང་།། སེ་ཞིན་དེ་གཤེགས་་སློག་དང་། དེ་ནས་སངས་རྒྱས་ཐས་དན་སྙིང་རྗེི་ྱོགས་དེ་ལ་ནས་ན ཨ། དེ་ལ་དེ་བ་མི་དབང་དོ་ཡོན་པེ་,དབང་ཐོབ་ནས་གང་ལས་ཉམས་ལེན་དེ་སྐྱེ་ན་ཡང་། ཨེ། སྐྱེས་རྒྱུའི་དབང་དེ། སེམས་ཀྱི་བདེ་གཤེགས་སྙིང་པོའི་སྟོབས་དང་། དེ་ནས་སངས་རྒྱས་ཐམས་ཅད་ཀྱི་སྙིང་རྗེའི་སྟོབས་དེ་ལ་བརྟེན་ནས། ཨ། དེ་ནས་བདེ་བ་མངོན་དུ་གྱུར་ནས་དབང་བཞི་དོན་དག,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0050_0008_92640_to_106001.wav,2025-08-05 17:54:47.135,2025-08-28 08:48:21.025,,13.361,STT_GR_0050
STT_GR_0046_0060_558344_to_565135,submitted,ཨེ་དེ་ནས་འཇིག་རྟེན་མི་ཡི་ཡུན་དུ་དེ་ནསདག་མ་དག་གཉིས་ཀར་ཡོད་དང་སྤྲུལ་སྐུ་གསུངས། སངས་རྒྱས་སེམས་ཅན་འགྲི་མ་འདྲ་བོ་རེད,ཨེ་དེ་ནས་ཨེ་འཇིག་རྟེན་མི་ཡི་ཡུལ་དུ་དེ་ནས་དག་མ་དག་གཉིས་ཀ་ཡོད་རེད། སྤྲུལ་སྐུ་གསུངས། སངས་རྒྱས་སེམས་ཅན་འདྲ། འདྲ་བོ་རེད།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0046_0060_558344_to_565135.wav,2025-08-05 17:54:47.135,2025-08-11 07:13:20.167,,6.791,STT_GR_0046
STT_GR_0047_0065_748327_to_756528,submitted,སྤྱི་བསམ་སྒོམ་གསུམ་གང་ཡོད་མ་རེད་དེ་ནས། ཡིན་ན་ཡང་དེ་ནས་ད་དེ་ལྟ་རང་གི་སབྱའ་བཛད་མ་རྟོབ་པ་དེ་ནས།།,ཐོས་བསམ་སྒོམ་གསུམ་གང་ཡོད་མ་རེད་དེ་ནས། ཡིན་ན་ཡང་དེ་ནས་ད་ད་ལྟ་རང་གི་སྐྱེ་བ་ཀུན་གྱི་དད་པའི་སྟོབས་ཀྱིས་དེ་ནས། ཨེ།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0047_0065_748327_to_756528.wav,2025-08-05 17:54:47.135,2025-08-28 08:27:52.187,,8.201,STT_GR_0047
STT_GR_0047_0180_00_2261994_to_2271799,submitted,ཕོང་འདྲམ་པ་དེ་ནས་ཕེབས་ཡོང་གི་ཡོད་རེད། ཆོས་ཀྱིད་དེནི་ཕོ་ླང་དེ་ལ་། དེ་ནས་དེ་སོ་སོའི་གནས་ལུགས་རྟོགས་ན་གཉིས་སུ་མེད་པའི་ཡེ་ཤེས་། རྣམ་ཤེས་ཡེ་ཤེས་ལ་འགྱུར་ན། དེ་ནས་ཆོས་ཀྱི་ཕོ་རད་ཆི་ི་ཕོ་བླང་,ཁོང་རྣམ་པ་དེ་འདྲས་ཕེབས་ཡོང་གི་ཡོད་རེད། ཆོས་ཀྱི་དབྱིངས་དེ་ཕོ་བྲང་དེ་ལ། དེ་ནས་དེ་སོ་སོས་གནས་ལུགས་རྟོགས་ན་གཉིས་སུ་མེད་པའི་ཡེ་ཤེས་དེ། རྣམ་ཤེས་ཡེ་ཤེས་ལ་འགྱུར་ན། དེ་ནས་ཆོས་ཀྱི་ཕོ། ཆོས་ཀྱི་དབྱིངས་ཀྱི་ཕོ་བྲང་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0047_0180_00_2261994_to_2271799.wav,2025-08-05 17:54:47.135,2025-08-28 08:34:58.280,,9.805,STT_GR_0047
STT_GR_0050_1086_5819804_to_5830755,submitted,ཨེ་དེ་ནས་ཧུཾ་དེ་གོས་དགོས་ཀྱི་ཡོད་མ་རེད། དེའི་ནེང་ནས་ཨོཾ་ཤི་ཧ་ཧ་ཧུ་ཧཱུཾ་བེག་ཟེར་ནས། དེ་ནས་དེ་ཨོཾ་ཧཤི་ཤ་ཧ་ཧཱུྃ་ཧཱཾ་ཕག། དེ་ནས་དེ་ནས་ཾཔཙེ་ནི་ཧཱུ་་མེ,ཨེ་དེ་ནས་ཧུྃ་དེ་གོ་དགོས་ཀྱི་ཡོད་མ་རེད། དེའི་ནེང་ནས་ཨོཾ་ཧྲི་ཧ་ཧ་ཧུྃ་ཧཱུྃ་ཕཏ་ཟེར་ན། དེ་ནས་དེ་ཨོཾ་ཧྲི་ཧ་ཧ་ཧཱུྃ་ཧཱུྃ་ཕཏ། དེ་ནས་དེ་ནས་ཨོཾ་བེཛྲ་བེ་རོ་ཙ་ན་ཧཱུྃ་ཧཱུྃ་ཕཏ།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0050_1086_5819804_to_5830755.wav,2025-08-05 17:54:47.135,2025-08-28 08:50:35.303,,10.951,STT_GR_0050
